40,J02459.1,V01146.1,X51522.1,AF063097.1,AF064539.1,U32222.1,U02303.1,AF125520.1,AP000363.1,AF083977.1,AF069308.1,AF069529.1,AF335538.1,AJ298298.1,AP004402.1,AF527608.1,AY055382.1,BK000583.1,AF158101.6,AP005153.1,AP005154.1,AF503408.1,AF547987.1,AY135486.1,AB102868.1,AJ556162.1,AY736146.1,DQ904452.1,AB255436.1,AB285204.1,CP000711.1,DQ126339.2,EU311208.1,AB362338.2,AB426868.1,AM491472.1,EU734174.1,EU570103.1,EU078592.1,FJ184280.1,FJ188381.1,FM180578.1,FJ230960.1,FJ000341.1,FJ839692.1,FJ839693.1,GQ357916.1,GU071091.1,GU169904.1,GU573886.1,AP011113.1,HM137666.1,FR667955.1,HM208303.1,HM173637.1,HM770079.1,HM208537.1,HQ110083.1,HQ110084.1,HM035025.1,JN202312.1,HM997020.1,JF314845.1,JF912400.1,JF461087.1,JF719729.1,JF719730.1,JF719731.1,JF719732.1,JF719734.1,JN600960.1,JF974339.1,JN627160.1,JQ011317.1,JQ011318.1,JF900176.1,JN391180.1,JQ288021.1,JQ177065.1,JQ086377.1,JQ086374.1,JQ086372.1,JQ086369.1,JQ086376.1,JQ691610.1,JN986846.1,JQ086370.1,JQ086371.1,JQ086373.1,JQ806763.1,JQ806764.1,JQ182726.1,JQ182727.1,JQ182728.1,JQ182730.1,JQ182731.1,JQ182732.1,JQ182733.1,JQ182734.1,JX128259.1,HE956711.1,JX434033.1,JX509734.1,JX536493.1,JX181825.1,JX880034.1,JX871397.1,JX872508.1,JX000007.1,JQ957925.1,KC139521.1,KC618326.1,KC736978.1,KF208315.1,KF030445.1,KC911856.1,KC911857.1,KF322032.1,KC814930.1,AP013552.1,AP013553.1,AP013556.1,AP013557.1,AP013558.1,AP013561.1,AP013562.1,AP013564.1,KF971864.1,KF925357.1,KJ419279.1,KF562341.1,KJ477684.1,KJ477685.1,KJ477686.1,KJ603229.1,KJ909655.1,KM190144.1,KJ832078.1,KM242061.1,KM360178.1,KM407600.1,LK985321.1,LK985322.1,KM501444.1,KJ668714.2,KM606994.1,KM606995.1,KM606996.1,KM606997.1,KM606998.1,KM606999.1,KM607000.1,KM607001.1,KM607002.1,KM607003.1,KM607004.1,KM657822.1,KM236242.1,KP010268.1,KP063541.1,KP797973.1,KP719132.1,KP719134.1,KR014248.1,KP869101.1,KP869104.1,KP869108.1,KP869109.1,KJ000058.2,KF766125.2,KF582788.2,JQ067084.3,Pathogen
CP010443.1,0.053546004,0,0,0,0,0,0.024836601,0.011288821,0.002518684,0,0,0.001133701,0.000209107,0,0.011915255,0.000167926,0,0.000167926,0.000580469,0.008061002,0.007694769,0,0,0,0.000605591,0.011210841,0.000149541,0.000542927,0.008056612,0.009478976,0.010603528,0,0.008957357,0.000168184,0.000168184,0,0,0,0.060159493,0.005936132,0.004639434,0.006278939,0,0,0.000580552,0.000570274,0,0,0,0.000269166,0.000812445,0.000586333,0,0.008816077,0.000245754,0,0.000100935,0.000278493,0.00030494,0.000572745,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.006947445,0.000424056,0,0,0,0,0,0.000230846,0.001689638,0.055174173,0,0.000537834,0.001376902,0.00011031,0.000231214,0.001258052,0.000163099,0.000232438,0,0.009264464,0.001420967,0.000159761,0,0.000204494,0.000210901,0.000557741,0.000540119,0,0.017340287,0,0.000132867,0,6.51E-05,0,0,0,0,0.004654447,0.001230814,0.000548468,0.043865212,0,0,0,0.019109242,0,0,0,0,0,0,0,0,3.29E-05,0.000329464,1.76E-05,0.000161417,0.000586326,0.000593732,0.000597862,0.001037378,0.00789288,0,0,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0,0,0,0,0,0,0.000243262,0,0,0.000131404,0.006640805,0,0,0
CP010444.1,0.053546004,0.000754205,0,0,0,0,0.024836601,0.011288821,0.002518684,0,0,0.001133701,0.000209107,0,0.011915255,0.000167926,0,0.000167926,0.000580469,0.008061002,0.007694769,0,0,0,0.000605591,0.011210841,0.000149541,0.000542927,0.008056612,0.009478976,0.010603528,0,0.008957357,0.000168184,0.000168184,0,0,0,0.060159493,0.005936132,0.004639434,0.006278939,0,0,0.000580552,0.000570274,0,0.000754926,0,0.000269166,0.000812445,0.000586333,0,0.008816077,0.000245754,0,0.000100935,0.000278493,0.00030494,0.000572745,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.006947445,0.000424056,0,0,0,0,0,0.000230846,0.001689638,0.055174173,0,0.000537834,0.001376902,0.00011031,0.000231214,0.001258052,0.000163099,0.000232438,0,0.009264464,0.001420967,0.000159761,0,0.000204494,0.000210901,0.000557741,0.000540119,0,0.017340287,0,0.000132867,0,6.51E-05,0,0,0,0,0.004654447,0.001230814,0.000548468,0.043865212,0,0,0,0.019109242,0,0,0,0,0,0,0,0,3.29E-05,0.000329464,1.76E-05,0.000161417,0.000586326,0.000593732,0.000597862,0.001037378,0.00789288,0,0,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0,0,0,0,0,0,0.000243262,0,0,0.000131404,0.006640805,0,0,0
CP010445.1,0.049522316,0,0,0,0,0,0.024836601,0.010553659,0.002304678,0,0,0.001133701,0.000209107,0,0.011180753,0.000167926,0,0.000167926,0.000580469,0.007843137,0.007486802,0,0,0,0.000605591,0.010704432,0.000149541,0.000542927,0.007840662,0.009478976,0.010603528,0,0.008242675,0.000168184,0.000168184,0,0,0,0.055612554,0.005734596,0.004429285,0.006050933,0,0,0.000580552,0.000570274,0,0,0,0.000269166,0.000812445,0.000586333,0,0.008035125,0.000245754,0,0.000100935,0.000278493,0.00030494,0.000572745,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.006947445,0.000424056,0,0,0,0,0,0.000230846,0.001689638,0.051029734,0,0.000537834,0.001376902,0.00011031,0.000231214,0.001258052,0.000163099,0.000232438,0,0.009264464,0.001420967,0.000159761,0,0.000204494,0.000210901,0.000557741,0.000540119,0,0.01684485,0,0.000132867,0,6.51E-05,0,0,0,0,0.004654447,0.001230814,0.000548468,0.028200575,0,0,0,0.019109242,0,0,0,0,0,0,0,0,3.29E-05,0.000329464,1.76E-05,0.000161417,0.000586326,0.000593732,0.000597862,0.001037378,0.007679559,0,0,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0,0,0,0,0,0,0.000243262,0,0,0.000131404,0.006640805,0,0,0
CP010585.1,0.741637951,0.066822536,0,0,0,0,0.024836601,0.045057261,0.030092516,0,0.024857536,0.040082634,0.022060745,0,0.045163712,0.004222142,0,0.004222142,0.000586392,0.039634657,0.037833947,0.000137767,0.021613168,0,0.004554043,0.04423218,0.003097629,0.000784229,0.025515374,0.024368423,0,0,0.032700707,0.004204608,0.004228635,0,0.009542034,0.015686092,0.998880754,0.031274619,0.036775998,0.035972359,0,0.016464725,0.000822448,0.000807889,0,0.066886434,0,0.00132136,0.00057349,0.000823235,0.00018272,0.033511506,0.020179127,0.020224257,0.000100935,0.000348117,0.00030494,0.000663178,0.000817062,0.000817381,0,0,0,0,0,0,0,0,0.031186869,0.031186869,2.11E-05,0,0.007429445,0.004564843,0,0,0,0.016148859,0.031059926,0.027598943,0.052982211,0.71314106,0,0.000776871,0.0558629,0.00011031,0.018625562,0.008680556,0.005280326,0.026368802,0.02607879,0.031121405,0.001285637,0.062067313,0.033435342,0.028833701,0.022847636,0.00079763,0.000780172,0,0.078904824,0,0,0,0.00047711,0.000207933,0.009188361,0.009146097,0.000269333,0.003755658,0.002365093,0.000637892,0,0,0,0.000238173,0.02041844,0,0,0,0,0,0,0,0,0,0.000419317,0,0.000400552,0.000823226,0.000833623,0.000839423,0.003367487,0.038808027,0,0.028576596,0.009027366,0,0.000313574,0,0,0.000824497,0.000789843,0.000332615,0.00033263,0.00033263,0.000332628,0.000332628,0.000332617,0.000720644,0.000784054,0.000527182,0.000823099,0.000807855,0,0,0,0,0,0,0,0,0,9.36E-05,0.000153437,0,0,0.009616017,0,0,0
CP010816.1,0.048408064,0,0,0,0,0,0.024836601,0.008968976,0.006716492,0,0.007246021,0.023807724,0.000548905,0,0.009630137,0.000167926,0,0.000167926,0.000586392,0.009200603,0.008782595,9.84E-06,0.000282022,0,0.006249697,0.003492474,0.000555437,0.000784229,0.00612967,0.00856303,0,0,0.008385611,0.000168184,0.000168184,0,0,0.001605846,0.053000979,0.003645957,0.008325116,0.006384173,0,0.001832128,0.000822448,0.000807889,0,0,0,0.000269166,0.00057349,0.000823235,0,0.004772483,0.000846486,0.020224257,0.000100935,0.000348117,0.00030494,0.000663178,0.000817062,0.000817381,0.000678027,0,0,0,0,0,0,0,0.003181818,0.003181818,2.11E-05,0,0.002941861,0.001820948,0,0,0,0,0.000199422,0.001487675,0.021482536,0.049860789,0,0.000776871,0.002188291,0,0.000488118,0.00244062,0.001019368,0.001136364,0.001155847,0.014256482,0.000744316,0.004792843,0.001315157,0.0019995,0.002062146,0.00079763,0.000780172,0,0.017288136,0,0,0,0,0,0,0,0.000269333,0.003755658,0.001689352,0.000637892,0,0,0,0.000238173,0.020166671,0,0,0,0,0,0,0,0,0,0.000419317,0,0.000400552,0.000823226,0.000833623,0.000839423,0.001069297,0.009008713,0,0,0,0,0.000313574,0,0,0.000824497,0.000789843,0.000332615,0.00033263,0.00033263,0.000332628,0.000332628,0.000332617,0.000720644,0.000784054,0.000527182,0.000823099,0.000807855,0,0,0,0,0,0,0,0,0,9.36E-05,0.003554624,0,0,0.003517654,0,0,0
CP011018.1,0.014217032,0,0,0,0,0.00022887,0.028639335,0.002630246,0.001991901,0,0.013386716,0.00629834,0.008599509,0,0.002366729,0.000479789,0,0.000479789,0,0.002396514,0.002287634,0.000324736,0.014921547,0,0.000387578,0.004976775,0,0,0.001312314,0.007391471,0.000199596,0,0.002302867,0.000480527,0.000480527,0,0,0.000651648,0.039616658,0.03035855,0.024264076,0.005244142,0,0.000952707,0,0,0,0,0,4.89E-05,0,0,0,0.000329735,0.002594069,0.000205471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008131313,0.008131313,2.11E-05,0.054508884,0,0.000972835,0,0,0.000123941,0.008869821,0.001595373,0.004001334,0.006396486,0.014707445,0,0,0.018366895,0,0.001284522,0.00145934,0.000795107,0.001678719,0.010161819,0.005711587,0.002751714,0.011822345,0.00255444,0.003271909,0.00337442,0,0,0,0.009152542,0.000650457,0.000234099,0,0.002212054,0,0,0,0,0,0,0,0.022767631,0,0,0,0.000730129,0,0,0,0,0,0,0,0,0.000362164,0,1.76E-05,0,0,0,0,0.001117176,0.002346532,0.000851951,0.001679456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.90E-05,0,0,0,0.000231522,0.000378066,0.000254435,0,1
CP011134.1,0.228318511,0,0,0,0,0,0.024836601,0.018477071,0.019260527,0,0.052834545,0.043105837,0.099639291,0.001645665,0.018166683,0.021470553,0,0.021470553,0.000580469,0.021350763,0.03081107,0.000127926,0.064506204,0,0.026767114,0.055774805,0.008929716,0.000542927,0.042143557,0.038512333,0.048501784,0,0.035067101,0.018524303,0.018524303,0,0,0.034327872,0.240451429,0.031036441,0.060490454,0.056159674,0,0.023377956,0.000580552,0.000570274,0,0,0,0.025081361,0.000812445,0.000586333,0,0.040505363,0.053437824,0,0.000100935,0.000243682,0.00030494,0.000572745,0.00057675,0.000576975,0.001898477,0,0,0,0,0,0,0,0.084141414,0.084141414,2.11E-05,0.000446977,0.008842203,0.033999351,0,0,0,0.016655017,0.038887227,0.042014005,0.051896015,0.241546407,0,0.000537834,0.019891323,0.00011031,0.016518947,0.056184581,0.020815494,0.052840909,0.023405895,0.026466686,0.002751714,0.074235808,0.048079112,0.030810479,0.058771149,0.000557741,0.000540119,0,0.024928292,0,0.000132867,0,0.004077118,0,0,0,0,0.002214875,0.000193069,0.000548468,0.032365128,0,0,0,0.016591556,0,0,0,0,0,0,0,0,0.006650644,0.000329464,0,0.000161417,0.000586326,0.000593732,0.000597862,0.009464075,0.019953726,0,0.138929799,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0,0,4.94E-05,0,0,0,0.000243262,0.34935045,0,0.000131404,0.007396936,0,0,1
CP011331.1,0.052988878,0,0,0,0,0.00022887,0.028639335,0.11760958,0.111480591,0.000708872,0.021590686,0.043256997,0.137226201,0.009873989,0.116606274,0.008804126,0.00605834,0.008804126,0,0.105966147,0.117517197,0.001298944,0.192313609,0,0.003318638,0.050571019,8.55E-05,0,0.16086646,0.08605632,0.007434944,0.000716754,0.112999285,0.008817664,0.008817664,0,0,0.01321914,0.080609057,0.060368993,0.087599618,0.035674197,0,0.004250537,0,0,0.001559307,0,0,0.007365356,0,0,0,0.118548471,0.009939381,0.000234824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063712121,0.063712121,2.11E-05,0.057213096,0.099790579,0.004415176,0,0,0.000123941,0.045626552,0.036294745,0.027521995,0.047092616,0.04535504,0,0,0.00840894,0,0.032601156,0.01391405,0.000366972,0.007541322,0.005875554,0.12291156,0.002232948,0.009186282,0.051367005,0.023380519,0.024253644,0,0,0,0.01535854,0.000496712,0.000234099,0,0.002862658,0,0,0,0,0,0.049111883,0,0.051982919,0,0,0,0.080163146,0,0,0,0,0,0,0,0,0.931238271,0,0,0,0,0,0,0.250502729,0.103723273,0.000521096,0.074593701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001286138,0,0,0,0,2.37E-05,0,0.005165712,0,0.000231522,0.203728056,0.000254435,0,1
CU928145.2,0.261477828,0,0,0,0,0,0.039096851,0.029112414,0.026684885,0,0.010390057,0.030635125,0.000601181,0.003596953,0.029624914,0.003934269,0,0.003934269,0.000349466,0.027467739,0.034458487,0,0.014126756,0,0.000460249,0.074529389,0.000555437,0.000542927,0.069369923,0.045903804,0.124472942,0.001766287,0.023171603,0.003940319,0.003940319,0,0,0.002187675,0.289068694,0.048350158,0.058954753,0.062438614,0,0.00210084,0.000580552,0.000570274,0,0,0,0.001639465,0.000334536,0.000586333,0,0.024747492,0.002648681,0,0.000100935,0.000278493,0.00030494,0.000422022,0.00057675,0.000576975,0,2.04E-05,0,0,0,0,0,0,0.004924242,0.004924242,2.11E-05,0.002726562,0.005734136,0.002170171,0,0.00427649,0,0.002241558,0.016776349,0.004591274,0.027758334,0.266009224,0,0.000537834,0.009195741,0.000220619,0.002260758,0.02050624,0.000815494,0.004545455,0.003347139,0.056531223,0.002142728,0.010118223,0.002706189,0.003362796,0.003468154,0.000557741,0.000540119,0,0.054576271,0,0.000132867,0.000510127,0.003274707,0,0,0,0.000269333,0.00349886,0.008060624,0.000399428,0.002811602,0,0,0.000297717,0.015710365,0,0,0,0,0,0,0,0,0.001695585,0.000401347,1.76E-05,0.000382617,0.000586326,0.000593732,0.000597862,0.006703055,0.026894866,0,0.003565615,0,0,0.000212994,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000478411,0.000542806,0.000515336,0.000586236,0.000570251,0,0,0,0.266398255,6.99E-05,0,0.000115306,0,0,2.49E-05,0,0,0.000131404,0.007955816,0,0,1
CU928160.2,0.253843138,0,0,0,0,0,0.037195484,0.021499404,0.018174036,0,0.007442523,0.025823193,0.007919912,0,0.021627004,0.000671704,0,0.000671704,0.000586392,0.020077091,0.019164934,0,0.001153728,0,0.000169565,0.027800091,0.000192267,0.000784229,0.016212894,0.032122013,0.000149697,0,0.015500675,0.000672737,0.000672737,0,0,0.000162912,0.286387166,0.02011689,0.022146425,0.020432861,0,0.000317569,0.000822448,0.000807889,0,0,0,0.001174542,0.00057349,0.000823235,0,0.015636389,0.000245754,0,0.000100935,0.000243682,0.00030494,0.000663178,0.000817062,0.000817381,0,0,0,0,0,0,0,0,0.000252525,0.000252525,2.11E-05,0,0.002509723,0.000922946,0,0,0,0.005953385,0.00119653,0.000282145,0.023582515,0.259165586,0,0.000776871,0.005261734,0.00011031,0.001284522,0.001861916,0.000285423,0.001936983,0.000192641,0.042904365,0.002706604,0.006070934,0.000227623,0.000817977,0.000843605,0.00079763,0.000780172,0,0.037574967,0,0.000132867,0,0.000303615,0,0,0,0.000269333,0.00349886,0.000217202,0.000637892,0.002008287,0,0,0.000238173,0.000428007,0,0,0,0,0,0,0,0,3.29E-05,0.000419317,0,0.000400552,0.000823226,0.000833623,0.000839423,0.002282231,0.019658358,0,0.000542594,0,0,0.000313574,0,0,0.000824497,0.000789843,0.000332615,0.00033263,0.00033263,0.000332628,0.000332628,0.000332617,0.000720644,0.000784054,0.000527182,0.000823099,0.000807855,0,0,0,0,0,0,0,0,0,9.36E-05,0,0,0.000131404,0.00368203,0,0,0
CU928161.2,0.170934527,0,0,0,0,0,0,0.047230073,0.048546406,0,0.012821772,0.021615902,0.007867636,0.003855558,0.045604414,0.006453161,0.006182997,0.006453161,0.000586392,0.051181498,0.05981443,1.97E-05,0.024920521,0,0.009568335,0.073219712,0.004400769,0.000784229,0.035880995,0.302688195,0.678825379,0.002457443,0.033145398,0.006463084,0.006463084,0,0,0.012358034,0.182250618,0.076455177,0.075249349,0.081538516,0,0.012653899,0.000822448,0.000807889,0,0,0,0.005260969,0.00057349,0.000823235,0,0.036912985,0.016793184,0,0.000100935,0.00041774,0.00030494,0.000663178,0.000817062,0.000817381,0,0,0,0,0,0,0,0,0.018131313,0.018131313,2.11E-05,0.00236898,0.008925307,0.009902966,0,0.005271515,0,0.008990335,0.035247781,0.016723523,0.017572232,0.142483688,0,0.000776871,0.060534533,0,0.011971741,0.024481683,0.013353721,0.017122934,0.00866885,0.385734524,0.001308192,0.012674406,0.021877134,0.011110859,0.016778366,0.00079763,0.000780172,0,0.084354628,0,0,0,0.003426514,0,0,0,0.000269333,0.00269637,0.055700357,0.000637892,0.043104177,0,0,0.000238173,0.086180417,0,0,0,0,0,0,0,0,0.001234649,0.000419317,0,0.000400552,0.000823226,0.000833623,0.000839423,0.010485493,0.050639143,0,0.027181355,0,0,0.000313574,0,0,0.000824497,0.000789843,0.000332615,0.00033263,0.00033263,0.000332628,0.000332628,0.000332617,0.000720644,0.000784054,0.000527182,0.000823099,0.000807855,0,0,0,0,0,0,0,0,0,9.36E-05,0.000588175,0,0,0.010503649,0,0,1
CU928162.2,0.031219693,0,0,0,0,0,0,0.099197857,0.095347842,0,0.000712321,0.025546066,0.001803544,0.00329133,0.099190416,0.000167926,0,0.000167926,0.000462006,0.093832747,0.096576548,4.92E-05,0.017152087,0,0.000169565,0.12489086,0.000149541,0.000554993,0.112925464,0.003301666,0.011526659,0.015691796,0.093226396,0.000168184,0.000168184,0,0,6.98E-05,0.025882572,0.138106667,0.131019544,0.133523923,0,7.33E-05,0.000556362,0.000546513,0,0,0,0.000171287,0.000459987,0.000544875,0,0.087935164,0.001665665,0,0.000100935,0.00041774,0.000271058,0.000608918,0.000552719,0.000552934,0,0,0,0.000907276,0.000181324,0,0,0.000157035,0,0,2.11E-05,0.002100793,0.087989895,0.000349223,0,0.000338732,0,0.000650775,0.008500349,0.00061559,0.022713558,0.024590338,0,0.000549785,0.000393401,0,0.011046885,0,0.000203874,0.001317149,0.000650164,0.001843898,0,0.000718926,0.02283821,0.000408989,0.000796738,0.000551744,0.000552121,0.000137449,0.017314211,0,0,0,0.000173494,0,0,0,0.000269333,0.004814946,0.015904045,0.000602122,0.096313208,0,0,0.000238173,0.014124223,2.80E-05,2.88E-05,2.95E-05,5.88E-05,2.80E-05,2.52E-05,0.000104633,2.42E-05,0.004823363,0.000365405,0,0.000245114,0.000544869,0.000551751,0.000555589,0.161048868,0.092203935,0,0,0,0,0.000159745,6.26E-05,1.85E-05,0.000557748,0.000546357,0.000219763,0.000219774,0.000219774,0.000219772,0.000219772,0.000219765,0.000557137,0.000554869,0.000248783,0.000544785,0.00054649,0,0,0,5.59E-05,0,0,0,0,0,8.11E-05,0,0,0,0.134772174,0,0,0
CU928163.2,0.328683738,0,0,0,0,0,0.03161022,0.063975429,0.048085471,0,0.013976223,0.039427607,0.011579278,0.001222494,0.061861391,0.004869857,0.025679382,0.004869857,0.000586392,0.049371543,0.054775236,0.01539052,0.020177418,0,0.010973306,0.086351413,0.00455031,0.000627383,0.051412814,0.103821412,0,0.001740689,0.048519019,0.004877346,0.004877346,0,0,0.009006703,0.354964324,0.064729485,0.075184688,0.069191104,0,0.00872093,0.000665215,0.000653439,0,0,0,0.001982039,0.000567517,0.000669249,0,0.066658568,0.005488504,0,0.000100935,0.00020887,0.00030494,0.000819929,0.000660859,0.000661117,0,0,0,0,0,0,0,0,0.018888889,0.018888889,2.11E-05,0.002324282,0.004836619,0.012272693,0,0.001736001,0,0.003181566,0.020191445,0.010234181,0.025706631,0.294000128,0,0.000621497,0.062255661,0.000507424,0.005728966,0.001736111,0.017023445,0.01322314,0.005321711,0.095275573,0.002706604,0.011343061,0.009180809,0.008793256,0.018043774,0.000641702,0.000624137,0,0.26422425,0,0,0,0.000759038,0,0,0,0.000269333,0.00349886,0.220894874,0.000792894,0.000824455,0,0,0.000238173,0.287821949,0,0,0,0,0,0,0,0,0.00041155,0.000545113,0,0.000245114,0.000669241,0.000677694,0.000682408,0.007516997,0.051000148,0,0.028214867,0,0,0.000159745,0,0,0.000666873,0.000635437,0.000326675,0.000326691,0.000326691,0.000326689,0.000326689,0.000326677,0.000666142,0.000627243,0.000373174,0.000669138,0.000653412,0,0,0,0,0,0,0,0,0,9.36E-05,0,0,0,0.010602275,0,0,1
CU928164.2,0.183934135,0,0,0,0,0,0,0.000375749,0.000559708,0,0.003193162,0.016829164,0.006325474,0.000235095,0.000408057,0,0.006507105,0,0.000586392,0.000569801,0.009262518,0,0.002153625,0,0.003488203,0.053626934,0.000192267,0.000627383,0.00169438,0.348549397,0.068037225,0,0.000365282,0,0,0,0,0.002978961,0.226274309,0.062329382,0.056045004,0.043286095,0,0.002906977,0.000665215,0.000653439,0,0,0,0.001003254,0.000567517,0.000669249,0,0.000364444,0.000791874,0,0.000100935,0.000243682,0.00030494,0.000819929,0.000660859,0.000661117,0,0,0,0,0,0,0,0,0.001338384,0.001338384,2.11E-05,0.000558722,0.000781172,0.007283794,0.000672791,0.001736001,0.000123941,0.000843597,0.000797687,0.001154231,0.013034348,0.190452913,0.000672704,0.000621497,0.000786801,0.00011031,0,0.004000604,0.002996942,0.000955579,0.000987286,0.375323244,0.001804403,0.002156779,0.001036951,0.000613483,0.000632704,0.000641702,0.000624137,0,0.00315515,0,0,0,0.001453016,0,0,0,0,0,0.034873057,0.000792894,0.019617791,0.000672704,0.000672704,0.038881777,0.065736801,0,0,0,0,0,0,0,0,0,0.000545113,0,0.000245114,0.000669241,0.000677694,0.000682408,0.001468288,0.000557917,0,0.004340749,0,0,0.000159745,0,0,0.000666873,0.000635437,0.000326675,0.000326691,0.000326691,0.000326689,0.000326689,0.000326677,0.000666142,0.000627243,0.000373174,0.000669138,0.000653412,0,0,0,0,0,0,0,0,0,9.36E-05,0.360321195,0,0,0.001430074,0,0,1
FM180568.1,0.139054536,0,0,0.000208619,0,0,0,0.062064008,0.050670003,0,0.062438593,0.080442395,0.040226881,0.006958811,0.059527307,0.013913878,0,0.013913878,0.000586392,0.051164739,0.056854903,0.000383779,0.054379038,0,0.011578896,0.193430657,0.010745567,0.000784229,0.059137195,0.372427896,0.111648911,0.00015359,0.074962281,0.013935273,0.013935273,0,0,0.022924036,0.145898428,0.223832469,0.173372561,0.228444647,0,0.023451241,0.000822448,0.000807889,0,0,0,0.009273986,0.00057349,0.000823235,0,0.080507445,0.072005898,0.030057532,0.002402245,0.000278493,0.000271058,0.000663178,0.000817062,0.000817381,0,0,0,0,0,0,0,0,0.044646465,0.044646465,2.11E-05,0.003285283,0.015291028,0.015540423,0,0.000317561,0,0.041263949,0.024154951,0.039936389,0.062806247,0.107542879,0,0.000776871,0.077524526,0,0.059858703,0.017109501,0.018083588,0.084865702,0.034627239,0.255739696,0,0.085206092,0.026151395,0.041830451,0.083540329,0.00079763,0.000780172,0,0.057470665,0,0,0,0.005768689,0,0,0,0.000134667,0.006676725,0.006612607,0.000637892,0.007060714,0,0,0.000387031,0.000226592,0,0,0,0,0,0,0,0,0.000856023,0.000419317,0,0.000400552,0.000823226,0.000833623,0.000839423,0.009432156,0.052280074,0,0.076273157,0,0,0.000313574,0,0,0.000824497,0.000789843,0.000332615,0.00033263,0.00033263,0.000332628,0.000332628,0.000332617,0.000720644,0.000784054,0.000527182,0.000823099,0.000807855,0,0,0,0.297601074,0,0,0,0,0,9.36E-05,0.003503478,0,0,0.00604905,0,0,1
FN554766.1,0.087613231,0,0,0,0,0.000326958,0,0.017464181,0.014173773,0,0.044360385,0.102033104,0.039024518,0.0047019,0.015604087,0.011179081,0.026227873,0.011179081,0.000586392,0.015736551,0.015117581,9.84E-06,0.092195672,0,0.03400998,0.02757308,0.002649007,0.000784229,0.045598764,0.052485835,0,0.000281582,0.018772334,0.011196271,0.011196271,0,0,0.016896295,0.084852866,0.034022828,0.044325181,0.04270731,0,0.017710573,0.000822448,0.000807889,0,0,0,0.006875963,0.00057349,0.000823235,0,0.017198292,0.038201081,0,0.000100935,0.000139247,0.00030494,0.000663178,0.000817062,0.000817381,0,0,0,0,0,0,0,0,0.043459596,0.043459596,2.11E-05,0,0.008210617,0.027513782,0,0,0,0.062257466,0.070994117,0.100597635,0.045475392,0.084546556,0,0.000776871,0.064296427,0,0.045112396,0.011649557,0.006748216,0.046229339,0.054204392,0.05922961,0,0.036478858,0.028377045,0.058894367,0.040539907,0.00079763,0.000780172,0,0.212099087,0,0.000215118,0,0.000715664,0,0,0,0.000269333,0.00349886,0.204894295,0.000637892,0.025325554,0,0,0.000238173,0.167023339,0,0,0,0,0,0,0,0,0.002386988,0.000419317,0,0.000400552,0.000823226,0.000833623,0.000839423,0.004261228,0.014669927,9.10E-05,0.061571454,0,0,0.000313574,0,0,0.000824497,0.000789843,0.000332615,0.00033263,0.00033263,0.000332628,0.000332628,0.000332617,0.000720644,0.000784054,0.000527182,0.000823099,0.000807855,0,0,0,0,0,4.94E-05,0.000115306,0,0,9.36E-05,0,0,0.00021275,0.005720297,0,0,1
